opening,trap_name,clean_moves,commented_moves,metadata
King’s Indian Defense,King’s Indian Defense,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Bg5 O-O 6.Qd2 c5 7.dxc5 dxc5 8.Qxd8 Rxd8 9.Bxf6 Bxf6 10.Nd5 Nc6 11.Nxf6+ exf6 12.Ne2 Nb4 13.Rc1 Nd3+,"1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Bg5 O-O 6.Qd2 c5 7.dxc5 dxc5 8.Qxd8 Rxd8 9.Bxf6 Bxf6 10.Nd5 Nc6 11.Nxf6+ exf6 12.Ne2?? [White should try either 12,Rd1 or 12.Nf3] 12…Nb4 [threatening mate with 13…Nc2] 13.Rc1 Nd3+ forking King and Rook","Wittgenstein - Atkinson, Pennsylvania 1970"
Larsen’s Opening,Larsen’s Opening,1.b3 b6 2.Bb2 Bb7 3.f4 e6 4.Nf3 Nf6 5.c4 Bd6 6.Ne5 Bxe5 7.Bxe5 Ng4 8.Bb2 Bxg2 9.Bxg2 Qh4+ 10.Kf1 Qf2#,1.b3 b6 2.Bb2 Bb7 3.f4 e6 4.Nf3 Nf6 5.c4 Bd6 6.Ne5 Bxe5 7.Bxe5 Ng4 8.Bb2?? [perhaps 8.h4 is best to prevent the Queen from checking] 8…Bxg2! And if 9.Bxg2 Qh4+ 10.Kf1 Qf2 mate,"Deiber - Delarge, Postal"
Larsen’s Opening,Larsen’s Opening,1.b3 d5 2.Bb2 e6 3.c4 Nf6 4.Nf3 Bd6 5.e3 O-O 6.Be2 c6 7.O-O b6 8.Qc2 Bb7 9.Ng5 h6 10.Bxf6,"1.b3 d5 2.Bb2 e6 3.c4 Nf6 4.Nf3 Bd6 5.e3 O-O 6.Be2 c6 7.O-O b6 8.Qc2 Bb7 9.Ng5 h6?? 10.Bxf6!, threatening the Queen and 11.Qh7 mate","Wall - Johnson, North Carolina 1975"
Larsen’s Opening,Larsen’s Opening,1.b3 d5 2.Bb2 Nf6 3.e3 e6 4.f4 g6 5.g4 Bg7 6.Be2 Nxg4 7.Bxg7 Qh4+ 8.Kf1 Qf2#,1.b3 d5 2.Bb2 Nf6 3.e3 e6 4.f4 g6 5.g4 Bg7 6.Be2?? [6.g5 Nh5 7.Bxg7 is better] 6…Nxg4! Threatening 7…Qh4+ 8.Kf1 Qf2 mate; if 6…Bxg4 7.Bxb2 wins the Rook,"Johansen - Budde, Wuppertal 1986"
Larsen’s Opening,Larsen’s Opening,1.b3 d5 2.Bb2 Nf6 3.Nf3 c5 4.e3 Nc6 5.Be2 e6 6.c4 Bd6 7.d4 cxd4 8.cxd5 Qa5+ 9.Qd2 Bb4,1.b3 d5 2.Bb2 Nf6 3.Nf3 c5 4.e3 Nc6 5.Be2 e6 6.c4 Bd6 7.d4 cxd4 8.cxd5 Qa5+ 9.Qd2?? Bb4 wins the Queen,"Girard - Bruneau, France 1989"
Larsen’s Opening,Larsen’s Opening,1.b3 c5 2.Bb2 f6 3.e4 e5 4.Bxe5 fxe5 5.Qh5+ g6 6.Qxe5+ Qe7 7.Qxh8 Qxe4+ 8.Be2 Qxg2 9.Bf3,1.b3 c5 2.Bb2 f6?! 3.e4 e5 4.Bxe5 fxe5 5.Qh5+ g6 6.Qxe5+ Qe7 7.Qxh8 Qxe4+ 8.Be2 Qxg2 9.Bf3 wins for White,"Wall - Jennings, San Antonio 1996"
Larsen’s Opening,Larsen’s Opening,1.b3 Nf6 2.Bb2 d6 3.f4 e5 4.fxe5 dxe5 5.Bxe5 Ng4 6.Bg3 h5 7.h3 Bd6 8.Bxd6 Qh4+ 9.Bg3 Qxg3#,"1.b3 Nf6 2.Bb2 d6 3.f4 e5 4.fxe5 dxe5 5.Bxe5 Ng4 6.Bg3 h5 7.h3?? [better is 7.Nf3] 7…Bd6!, threatening 8...Bxg3 mate. If 8.Bxd6 Qh4+ 9.Bg3 Qxg3 mate","Shibut - Pugh, Philadelphia 1983"
Larsen’s Opening,Larsen’s Opening,1.b3 Nf6 2.Bb2 d5 3.e3 e6 4.f4 g6 5.g4 Bg7 6.Be2 Nxg4 7.Bxg7 Qh4+ 8.Kf1 Qf2#,1.b3 Nf6 2.Bb2 d5 3.e3 e6 4.f4 g6 5.g4 Bg7 6.Be2 Nxg4 and if 7.Bxg7 Qh4+ 8.Kf1 Qf2 mate,"Johansen - Budde, Germany 1986"
Latvian Gambit,Latvian Gambit,1.e4 e5 2.Nf3 f5 3.Nc3 d6 4.d4 Nf6 5.dxe5 Nxe4 6.Nxe4 fxe4 7.Ng5 Bf5 8.Qd5 8.Qd7 9.Qxb7,1.e4 e5 2.Nf3 f5 3.Nc3 d6 4.d4 Nf6 5.dxe5 Nxe4 6.Nxe4 fxe4 7.Ng5 Bf5?? [7…d5 or 7…Nc6 are better alternatives] 8.Qd5 [threatening 9.Qf7 mate] 8…Qd7 9.Qxb7 wins the Rook,"Sergeant - Senneck, England 1946"
Latvian Gambit,Latvian Gambit,1.e4 e5 2.Nf3 f5 3.Bc4 Nc6 4.d4 Qe7 5.O-O fxe4 6.Ng5 Nf6 7.Bf7+ Kd8 8.dxe5 Nxe5 9.Ne6+,1.e4 e5 2.Nf3 f5 3.Bc4 Nc6 4.d4 Qe7 5.O-O fxe4 6.Ng5 Nf6 7.Bf7+ Kd8 8.dxe5 Nxe5 9.Ne6+,"Gunderam - Grava, Postal 1970"
Latvian Gambit,Latvian Gambit,1.e4 e5 2.Nf3 f5 3.Bc4 d5 4.Bxd5 Nf6 5.Bb3 Nxe4 6.Nxe5 Nxf2 7.Qh5+ g6 8.Bf7+ Ke7 9.Qg5+,1.e4 e5 2.Nf3 f5 3.Bc4 d5 4.Bxd5 Nf6 5.Bb3 Nxe4 6.Nxe5 Nxf2?? 7.Qh5+ g6 8.Bf7+ Ke7 9.Qg5+ wins the Queen,"Robins - Anders, Postal 1970"
Latvian Gambit,Latvian Gambit,1.e4 e5 2.Nf3 f5 3.d3 Nc6 4.Nc3 Nf6 5.Bg5 h6 6.Bxf6 Qxf6 7.Nd5 Qd8 8.Nd4 Ne7 9.Nxf6 c6 10.Nd6#,1.e4 e5 2.Nf3 f5 3.d3 Nc6 4.Nc3 Nf6 5.Bg5 h6 6.Bxf6 Qxf6 7.Nd5 Qd8 8.Nd4 Ne7 9.Nxf6 c6?? [perhaps 9…g6 is Black’s best move] 10.Nd6 mate,"Kranzle - Krause, Mannheim 1939"
Latvian Gambit,Latvian Gambit,1.e4 e5 2.Nf3 f5 3.d4 fxe4 4.Nxe5 d6 5.Qh5+ Ke7 6.Qf7#,1.e4 e5 2.Nf3 f5 3.d4 fxe4 4.Nxe5 d6? 5.Qh5+ Ke7?? [now 5…g6 had to be played] 6.Qf7 mate,"Unknown - Cornelissen, Eindhoven 1974"
Latvian Gambit,Latvian Gambit,1.e4 e5 2.Nf3 f5 3.Nxe5 Qe7 4.Qh5+ g6 5.Nxg6 Qxe4+ 6.Kd1 Nf6 7.Qh3 hxg6 8.Qxh8 Ng4 9.Qh4 Ne3+ 10.dxe3 Qxh4,"1.e4 e5 2.Nf3 f5 3.Nxe5 Qe7 4.Qh5+ g6 5.Nxg6 Qxe4+ 6.Kd1 Nf6 7.Qh3 hxg6 8.Qxh8 Ng4 9.Qh4?? [perhaps 9.d3 Nxf2+ 10.Kd2] 9…Ne3+, winning the Queen after 10…Qxh4","analysis by Greco, 1620"
Latvian Gambit,Latvian Gambit,1.e4 e5 2.Nf3 f5 3.Nxe5 Qe7 4.Qh5+ g6 5.Nxg6 Qxe4+ 6.Be2 Nf6 7.Qf3 hxg6,1.e4 e5 2.Nf3 f5 3.Nxe5 Qe7 4.Qh5+ g6 5.Nxg6 Qxe4+ 6.Be2 Nf6 7.Qf3?? [7.Qh3 maintains White’s advantage after 7…gxh6 8.Qxh8] 7…hxg6 and Black is a piece up,"Sitter-Wall, Internet 1997"
Latvian Gambit,Latvian Gambit,1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nf3 fxe4 6.Bg5 Qg6 7.Qe2 Be7 8.Bxe7 exf3 9.Qxf3 Nxe7,1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nf3 fxe4 6.Bg5? [White is going to be left with two pieces hanging. Better is 6.Ng5] 6…Qg6 7.Qe2 Be7 8.Bxe7 exf3 9.Qxf3 Nxe7 wins a piece for Black,"Deronne - Gedult, Paris 1975"
Nimzovich Defense,Nimzovich Defense,1.e4 Nc6 2.d4 b6 3.c3 Bb7 4.Nf3 Nf6 5.e5 Nh5 6.g4,1.e4 Nc6 2.d4 b6 3.c3 Bb7 4.Nf3 Nf6 5.e5 Nh5?? [Black should play 5…Ne4] 6.g4 winning the Knight,"Wall - Trogdon, Dayton 1980"
Nimzovich Defense,Nimzovich Defense,1.e4 Nc6 2.d4 d5 3.exd5 Qxd5 4.Nc3 Qxd4 5.Qe2 Bg4 6.f3 Bh5 7.Be3 Qb4 8.O-O-O a6 9.Nd5 Qa5 10.Bb6 cxb6 11.Nc7#,1.e4 Nc6 2.d4 d5 3.exd5 Qxd5 4.Nc3 Qxd4 5.Qe2 Bg4 6.f3 Bh5 7.Be3 Qb4 8.O-O-O a6? [ 8…Nf6] 9.Nd5 Qa5 10.Bb6! wins the Queen since 10…cxb6 11.Nc7 is checkmate,"Clews - Ellison, Postal"
Nimzovich Defense,Nimzovich Defense,1.e4 Nc6 2.d4 d5 3.exd5 Qxd5 4.Nf3 Bg4 5.Be2 Bxf3 6.Bxf3 Qxd4 7.Bxc6+,"1.e4 Nc6 2.d4 d5 3.exd5 Qxd5 4.Nf3 Bg4 5.Be2 Bxf3 6.Bxf3 Qxd4?? [6…Qd7] 7.Bxc6+, winning the Queen","Belmondo - Gilardi, France 1989"
Nimzovich Defense,Nimzovich Defense,1.e4 Nc6 2.d4 e5 3.d5 Nce7 4.c4 Ng6 5.Nf3 Bc5 6.Nc3 d6 7.Na4 Bb6 8.b4 Nf6 9.Bg5 Bxf2+ 10.Ke2 Nxe4 11.Bxd8 Nf4#,"1.e4 Nc6 2.d4 e5 3.d5 Nce7 [not 3…Nd4? 4.c3 winning the Knight, Wall - Lovegren, Dayton 1980] 4.c4 Ng6 5.Nf3 Bc5 6.Nc3 d6 7.Na4 Bb6 8.b4 Nf6 9.Bg5?? [better is 9.Bd3] 9…Bxf2+! 10.Ke2 [10.Kxf2 Nxe4+ and 11…Nxg5] 10…Nxe4 threatening 11…Nxg5. If 11.Bxd8?? Nf4 mate","Siegemund - Eger, Germany 1979"
Nimzovich Defense,Nimzovich Defense,1.e4 Nc6 2.d4 e5 3.dxe5 Nxe5 4.Nf3 Qf6 5.Nxe5 Qxe5 6.Bd3 Bc5 7.O-O Nf6 8.Nc3 d6 9.h3 Bxh3 10.Nd5 Qg3 11.Nxf6+ gxf6 12.Qf3 Qxf3 13.gxf3 Rg8+ 14.Kh2 Bxf1,1.e4 Nc6 2.d4 e5 3.dxe5 Nxe5 4.Nf3 Qf6 5.Nxe5 Qxe5 6.Bd3 Bc5 7.O-O Nf6 8.Nc3 d6 9.h3? [perhaps 9.Nd5] 9…Bxh3 10.Nd5?! Qg3! 11.Nxf6+ gxf6 12.Qf3 Qxf3 13.gxf3 Rg8+ and 14…Bxf1 wins the exchange,"Bouillon - Schwab, Germany 1991"
Nimzovich Defense,Nimzovich Defense,1.e4 Nc6 2.Nf3 d5 3.exd5 Qxd5 4.Nc3 Qa5 5.d4 Bf5 6.Bb5 e6 7.Ne5 Bb4 8.Bd2 Ne7 9.Nc4,1.e4 Nc6 2.Nf3 d5 3.exd5 Qxd5 4.Nc3 Qa5 5.d4 Bf5 6.Bb5 e6 7.Ne5 Bb4 8.Bd2 Ne7?? [8…Qb6 is best] 9.Nc4 trapping the Queen,"Amberger - Sprecher, Munich 1924"
Nimzovich Defense,Nimzovich Defense,1.e4 Nc6 2.Nf3 d6 3.d4 Bg4 4.d5 Ne5 5.Nxe5 Bxd1 6.Bb5+ Qd7 7.Bxd7+ Kd8 8.Nxf7+ Kxd7 9.Kxd1,1.e4 Nc6 2.Nf3 d6 3.d4 Bg4 4.d5 Ne5 5.Nxe5 Bxd1 6.Bb5+ Qd7?? [Black should try 6…c6] 7.Bxd7+ Kd8 8.Nxf7+ Kxd7 9.Kxd1 and still winning the Rook,"Donaldson - Unknown, 1988"
Nimzo-Indian Defense,Nimzo-Indian Defense,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qb3 c5 5.dxc5 Nc6 6.Nf3 Ne4 7.Bd2 Nxd2 8.Nxd2 Qa5 9.O-O-O Nd4 10.Qa4 Bxc3,"1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 [3…b6 4.e4 Bb4 5.Bd3 d6?? 6.Qa4+ wins the bishop, Buchanan - Rojas, Boulder 1982] 4.Qb3 c5 5.dxc5 Nc6 6.Nf3 Ne4 7.Bd2 Nxd2 8.Nxd2 Qa5 9.O-O-O?? [better is 9.e3] 9…Nd4 10.Qa4 Bxc3 wins the Knight","Hansen - Jensen, Denmark 1945"
Nimzo-Indian Defense,Nimzo-Indian Defense,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qb3 Qe7 5.a3 Bxc3+ 6.Qxc3 Ne4 7.Qc2 d5 8.b3 c5 9.dxc5 Qf6,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qb3 Qe7 5.a3 Bxc3+ 6.Qxc3 Ne4 7.Qc2 d5 8.b3 c5 9.dxc5?? [time to play 9.Bb2] 9…Qf6 threatening 10…Qxa1 and 10…Qxf2 mate,"Foley - Wall, Dayton 1982"
Nimzo-Indian Defense,Nimzo-Indian Defense,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 Nc6 5.Nf3 d6 6.Bg5 e5 7.d5 Ne7 8.Qa4+,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 Nc6 5.Nf3 d6 6.Bg5 e5 7.d5 Ne7?? [best is 7…Bxc3+] 8.Qa4+ wins the Bishop,"Reggi - Ciric, Reggio Emilia 1975"
Nimzo-Indian Defense,Nimzo-Indian Defense,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Ne2 Ba6 6.Ng3 d5 7.Qa4+,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 b6 5.Ne2 Ba6 6.Ng3 d5?? [6…O-O is good] 7.Qa4+ wins the Bishop,"Timman - Cosulich, Venice 1974"
Nimzo-Indian Defense,Nimzo-Indian Defense,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.g3 c5 5.Nf3 cxd4 6.Nxd4 Ne4 7.Qc2 Qa5 8.Nb3 Qf5,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.g3 c5 5.Nf3 cxd4 6.Nxd4 Ne4 7.Qc2 Qa5 8.Nb3?? [White should play 8.Nb5] 8…Qf5 threatening 9…Qxf2+,"Van_Mil - Witt, Amsterdam"
Nimzo-Indian Defense,Nimzo-Indian Defense,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Bg5 c5 5.e3 Qa5 6.Rc1 Ne4 7.Nf3 Nxg5 8.Nxg5 cxd4,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Bg5 c5 5.e3 Qa5 6.Rc1? [6.Bxf6 should now be played] 6…Ne4 7.Nf3 Nxg5 8.Nxg5 cxd4 threatening 9…Qxg5,"Layne - Zwaig, Reykjavik 1975"
Old Indian Defense,Old Indian Defense,1.d4 Nf6 2.c4 d6 3.Nc3 Nbd7 4.e4 g6 5.f4 c5 6.d5 Qa5 7.Bd2 Nb6 8.Nb5 Qa4 9.b3,1.d4 Nf6 2.c4 d6 3.Nc3 Nbd7 4.e4 g6 5.f4 c5 6.d5 Qa5 7.Bd2 Nb6?? [Black should play 7…Bg7] 8.Nb5 trapping the Queen after 8…Qa4 9.b3 or 8…Qa6 9.Nc7,"Van der Heiden - Salam, 1978"
Old Indian Defense,Old Indian Defense,1.d4 Nf6 2.c4 d6 3.Nc3 e5 4.dxe5 dxe5 5.Bg5 Nbd7 6.Nf3 c6 7.Ne4 Nxe4 8.Bxd8 Bb4+ 9.Nd2 Bxd2+ 10.Qxd2 Nxd2 11.Kxd2 Kxd8,1.d4 Nf6 2.c4 d6 3.Nc3 e5 4.dxe5 dxe5 5.Bg5 Nbd7 6.Nf3 c6 7.Ne4 [safer is 7.a3] 7…Nxe4 8.Bxd8 Bb4+ and after 9.Nd2 Bxd2+ 10.Qxd2 Nxd2 11.Kxd2 Kxd8 Black is up a piece,"Koukolik - Sykora, 1994"
Old Indian Defense,Old Indian Defense,1.d4 Nf6 2.c4 d6 3.Nc3 e5 4.e4 exd4 5.Qxd4 g6 6.Bg5 Bg7 7.e5 dxe5 8.Qxd8+ Kxd8 9.Nd5 Nd7 10.Rd1,1.d4 Nf6 2.c4 d6 3.Nc3 e5 4.e4 exd4 5.Qxd4 g6 6.Bg5 Bg7 7.e5 dxe5? [better is 7…Nc6] 8.Qxd8+ Kxd8 9.Nd5 and if 9…Nd7 10.Rd1 threatening 11.Nxf6 and winning a piece,"Sonntag - Auer, Porz 1990"
Old Indian Defense,Old Indian Defense,1.d4 Nf6 2.c4 d6 3.Nc3 Bf5 4.f3 e5 5.dxe5 dxe5 6.Qxd8+ Kxd8 7.Bg5 c6 8.O-O-O+ Kc7 9.g3 Be6 10.b3 Bc5 11.Bh3 Bxg1 12.Rhxg1 Bxh3 13.g4 h5 14.Rg3 hxg4 15.fxg4 Nbd7,1.d4 Nf6 2.c4 d6 3.Nc3 Bf5 4.f3 e5 5.dxe5 [5.e4 is also good] 5...dxe5 6.Qxd8+ Kxd8 7.Bg5 c6 8.O-O-O+ Kc7 9.g3 Be6 10.b3 Bc5 11.Bh3? [11. Kc2 or 11.Bxf6 are better choices] 11...Bxg1 12.Rhxg1 [12.Bxe6 Bd4] 12...Bxh3 13.g4 h5 14.Rg3 hxg4 15.fxg4 Nbd7 and Black is a piece up,"Visier - Tal, Palma de Mallorca 1966"
Old Indian Defense,Old Indian Defense,1.d4 Nf6 2.c4 d6 3.Nf3 Nc6 4.Nc3 Bg4 5.d5 Ne5 6.Nd2 Nd3+ 7.exd3 Bxd1,"1.d4 Nf6 2.c4 d6 3.Nf3 Nc6 4.Nc3 Bg4 5.d5 Ne5 6.Nd2?? [6.Nxe5 dxe5 7.f3 is best] 6…Nd3+, forcing 7.exd3 Bxd1 and White loses the Queen","Wehnert - Metsjkarov, Bulgaria 1970"
Owen’s Defense,Owen’s Defense,1.e4 b6 2.c4 Bb7 3.Nc3 Nf6 4.e5 Ne4 5.Qf3 Nxc3 6.Qxb7 Nc6 7.Qa6 Nb4,"1.e4 b6 2.c4 Bb7 3.Nc3 Nf6 4.e5 Ne4 5.Qf3 Nxc3 6.Qxb7 Nc6 7.Qa6?? [7.bxc3 is playable] 7…Nb4, threatening the Queen and 8…Nc2 mate","Bamber - Chranowski, Postal 1986"
Owen’s Defense,Owen’s Defense,1.e4 b6 2.Bc4 Bb7 3.Qf3 e6 4.d4 Nc6 5.d5 Nd4 6.Qc3 Bb4 7.Qxb4 Nxc2+,1.e4 b6 2.Bc4 (normal is 2.d4) 2...Bb7 3.Qf3 (threatening 4.Qxf7 mate) 3...e6 4.d4 Nc6 5.d5 Nd4 6.Qc3?? Bb4! 7.Qxb4 Nxc2+ winning the Queen,"Roberts - Wall, South Carolina 1970"
Owen’s Defense,Owen’s Defense,1.e4 b6 2.Bc4 Bb7 3.Nf3 Bxe4 4.Ng5 Bg6 5.h4 f6 6.h5,1.e4 b6 2.Bc4 Bb7 3.Nf3 Bxe4 4.Ng5 Bg6? [4…d5 is best] 5.h4 f6 6.h5,"O. Smith - Bej, Philadelphia 1898"
Owen’s Defense,Owen’s Defense,1.e4 b6 2.d3 Bb7 3.Nc3 c5 4.Bf4 Nc6 5.Nf3 d6 6.d4 Nxd4 7.Nxd4 cxd4 8.Bb5+,"1.e4 b6 2.d3 Bb7 3.Nc3 c5 4.Bf4 Nc6 5.Nf3 d6 6.d4 Nxd4 7.Nxd4 cxd4 8.Bb5+, winning the Queen","Wenger - Cornell, Internet 1995"
Owen’s Defense,Owen’s Defense,1.e4 b6 2.d4 Bb7 3.Nc3 e6 4.Bd3 Nf6 5.Nge2 d5 6.e5 Nfd7 7.Nf4 c5 8.Nxe6 Qe7 9.Nxd5 Bxd5 10.Nc7+,1.e4 b6 2.d4 Bb7 3.Nc3 e6 4.Bd3 Nf6 5.Nge2 d5 6.e5 Nfd7 7.Nf4 c5? [perhaps 7…Be7] 8.Nxe6 Qe7 [8…fxe6 9.Qh5+ g6 10.Bxg6+ is strong] 9.Nxd5 Bxd5 10.Nc7+ and 11.Nxc5 and White is winning,"Bhend - Schneiders, 1985"
Owen’s Defense,Owen’s Defense,1.e4 b6 2.d4 Bb7 3.Bd3 f5 4.exf5 Bxg2 5.Qh5+ g6 6.fxg6 Nf6 7.gxh7+ Nxh5 8.Bg6#,1.e4 b6 2.d4 Bb7 3.Bd3 f5 4.exf5 Bxg2 5.Qh5+ g6 6.fxg6 Nf6 7.gxh7+ Nxh5 8.Bg6 mate,"Greco, 1620"
Owen’s Defense,Owen’s Defense,1.e4 b6 2.d4 Nf6 3.e5 Ne4 4.Bd3 Bb7 5.f3,1.e4 b6 2.d4 Nf6 3.e5 Ne4?? [better is 3…Nd5] 4.Bd3 Bb7 5.f3 wins the Knight,"Wall - Dangermouse, Internet 1996"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.Bb5 c6 4.Bc4 Nxe4 5.d3 Nf6 6.Nxe5 Qa5+ 7.Qxe5,1.e4 e5 2.Nf3 Nf6 3.Bb5 c6 4.Bc4 Nxe4 5.d3 Nf6 6.Nxe5?? [better is 6.Qe2 d6 7.Ng5] 6…Qa5+ and 7…Qxe5,"Malloy - Powell, Internet 1995"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.Nc3 d5 4.exd5 Bg4 5.Be2 Bd6 6.d4 exd4 7.Qxd4 O-O 8.Bg5 h6 9.Bxf6 Qxf6 10.Qxg4,"1.e4 e5 2.Nf3 Nf6 3.Nc3 d5 4.exd5 Bg4 5.Be2 Bd6 6.d4 exd4 7.Qxd4 O-O 8.Bg5 h6?? [Black should try 8…Bxf3] 9.Bxf6 Qxf6 10.Qxg4, winning a Bishop","Gross - Lien, San Francisco 1974"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.Bc4 Nxe4 4.Nc3 Nxc3 5.dxc3 d5 6.Bxd5 c6 7.Bxf7+,"1.e4 e5 2.Nf3 Nf6 3.Bc4 Nxe4 4.Nc3 Nxc3 5.dxc3 d5 6.Bxd5 c6 7.Bxf7+, winning the Queen","Kaspareit - Paulsen, Germany 1991"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.Bc4 Nxe4 4.Bxf7+ Kxf7 5.Nxe5+ Kg8 6.O-O d6 7.Qe2 dxe5 8.Qc4+,"1.e4 e5 2.Nf3 Nf6 3.Bc4 Nxe4 4.Bxf7+ Kxf7 5.Nxe5+ Kg8 6.O-O d6 7.Qe2 [7.Qf3 dxe5?? 8.Qb3+ leads to mate, Robinson - Davie, 1916) 7…dxe5 8.Qc4+ and leads to mate","Tg - Lai, Kual Lumpar 1992"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.Bc4 Be7 4.Nxe5 d6 5.Nxf7 Qd7 6.Nxh8,"1.e4 e5 2.Nf3 Nf6 3.Bc4 Be7? 4.Nxe5 d6 5.Nxf7 Qd7 6.Nxh8, winning the rook","Dekker - Copier, Haarlem 1996"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.d4 exd4 4.Nxd4 Qe7 5.Nb5 Nxe4 6.Nxc7+ Kd8 7.Nxa8 Nc3,"1.e4 e5 2.Nf3 Nf6 3.d4 exd4 4.Nxd4 Qe7 5.Nb5 Nxe4 6.Nxc7+ Kd8 7.Nxa8?? [White should play 7.Nd5] 7…Nc3, winning the Queen","Frank - Schiller, New York 1970"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.d4 exd4 4.e5 Ne4 5.Qe2 Bb4+ 6.Kd1 Nc5 7.Bg5 d3 8.cxd3 f6 9.exf6+ Kf7 10.Ne5+ Ke6 11.Nc6+,"1.e4 e5 2.Nf3 Nf6 3.d4 exd4 4.e5 Ne4 5.Qe2 Bb4+ 6.Kd1 Nc5 7.Bg5 d3 8.cxd3 f6 9.exf6+ Kf7 10.Ne5+ Ke6 11.Nc6+, winning the Queen","Fischer - Chalkner, Houston 1964"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.d4 exd4 4.e5 Qe7 5.Be2 Ne4 6.O-O Nc6 7.Re1 b6 8.Bc4 Nc5 9.Bg5,"1.e4 e5 2.Nf3 Nf6 3.d4 exd4 4.e5 Qe7 5.Be2 Ne4 6.O-O Nc6 7.Re1 b6 8.Bc4 Nc5?? [Black may want to try 8…Qb4] 9.Bg5, trapping the Queen","Muir - Johnson, Virginia 1987"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Nxe5 d5 5.Bd3 Bd6 6.f3 Qh4+ 7.g3 Nxg3,1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Nxe5 d5 5.Bd3 Bd6 6.f3 Qh4+ 7.g3 Nxg3 and if 8.hxg3 Qxh1+,"Hayes - Wall, Dayton 1980"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Nxe5 d5 5.Qf3 Be6 6.Bd3 Bd6 7.Bxe4 dxe4 8.Qxe4 Bxe5 9.Qxb7 Bxd4 10.Qxa8 Bd5,"1.e4 e5 2.Nf3 Nf6 3.d4 Nxe4 4.Nxe5 d5 5.Qf3 Be6 6.Bd3 Bd6 7.Bxe4 dxe4 8.Qxe4 Bxe5 9.Qxb7? [White is probably better after Qxe5] 9…Bxd4 10.Qxa8?? Bd5, trapping the Queen","Pennell - Wall, North Carolina 1975"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.Nxe5 Nc6 4.Nxc6 dxc6 5.e5 Ne4 6.d3 Bc5 7.dxe4 Bxf2+ 8.Kxf2 Qxd1,"1.e4 e5 2.Nf3 Nf6 3.Nxe5 Nc6 4.Nxc6 dxc6 5.e5 Ne4 6.d3? [perhaps 6.Nc3 or 5.d4] 6…Bc5 7.dxe4?? [What else? If 7.Be3 Bxe3 8.fxe3 Qh4+ 9.g3 Nxg3 10.hxg3 Qxh1 wins the rook] 7…Bxf2+, winning the queen after 8.Kxf2 Qxd1","Lowens - Stafford, Postal 1950"
Petroff’s Defense,Petroff’s Defense,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.Nc3 Bf5 6.Qe2,"1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.Nc3 Bf5 6.Nc3 Bf5? 7.Qe2, threatening 8.d3 and winning the Knight","Zapata - Anand, Biel 1988"
